GO_ID	Constraint_Type	Taxon_ID
GO:1904325	never_in_taxon	NCBITaxon_4751
GO:1904326	only_in_taxon	NCBITaxon_33208
GO:1904334	only_in_taxon	NCBITaxon_131567
GO:1904335	only_in_taxon	NCBITaxon_7742
GO:1904336	only_in_taxon	NCBITaxon_7742
GO:1904337	only_in_taxon	NCBITaxon_7742
GO:1904338	only_in_taxon	NCBITaxon_6072
GO:1904339	only_in_taxon	NCBITaxon_6072
GO:1904340	only_in_taxon	NCBITaxon_6072
GO:1904341	only_in_taxon	NCBITaxon_7742
GO:1904342	only_in_taxon	NCBITaxon_7742
GO:1904343	only_in_taxon	NCBITaxon_7742
GO:1904344	never_in_taxon	NCBITaxon_2
GO:1904344	never_in_taxon	NCBITaxon_2157
GO:1904344	never_in_taxon	NCBITaxon_4896
GO:1904344	never_in_taxon	NCBITaxon_4932
GO:1904345	never_in_taxon	NCBITaxon_2
GO:1904345	never_in_taxon	NCBITaxon_2157
GO:1904345	never_in_taxon	NCBITaxon_4896
GO:1904345	never_in_taxon	NCBITaxon_4932
GO:1904346	never_in_taxon	NCBITaxon_2
GO:1904346	never_in_taxon	NCBITaxon_2157
GO:1904346	never_in_taxon	NCBITaxon_4896
GO:1904346	never_in_taxon	NCBITaxon_4932
GO:1904347	only_in_taxon	NCBITaxon_7742
GO:1904348	only_in_taxon	NCBITaxon_7742
GO:1904349	only_in_taxon	NCBITaxon_7742
GO:1904368	only_in_taxon	NCBITaxon_33090
GO:1904369	only_in_taxon	NCBITaxon_33090
GO:1904381	only_in_taxon	NCBITaxon_2759
GO:1904385	never_in_taxon	NCBITaxon_4751
GO:1904389	only_in_taxon	NCBITaxon_7742
GO:1904390	only_in_taxon	NCBITaxon_7742
GO:1904396	only_in_taxon	NCBITaxon_6072
GO:1904397	only_in_taxon	NCBITaxon_6072
GO:1904398	only_in_taxon	NCBITaxon_6072
GO:1904412	only_in_taxon	NCBITaxon_7742
GO:1904413	only_in_taxon	NCBITaxon_7742
GO:1904414	only_in_taxon	NCBITaxon_7742
GO:1904415	only_in_taxon	NCBITaxon_2759
GO:1904415	never_in_taxon	NCBITaxon_4895
GO:1904416	only_in_taxon	NCBITaxon_2759
GO:1904416	never_in_taxon	NCBITaxon_4895
GO:1904417	only_in_taxon	NCBITaxon_2759
GO:1904417	never_in_taxon	NCBITaxon_4895
GO:1904429	only_in_taxon	NCBITaxon_131567
GO:1904430	only_in_taxon	NCBITaxon_131567
GO:1904431	only_in_taxon	NCBITaxon_131567
GO:1904438	only_in_taxon	NCBITaxon_131567
GO:1904439	only_in_taxon	NCBITaxon_131567
GO:1904440	only_in_taxon	NCBITaxon_131567
GO:1904441	only_in_taxon	NCBITaxon_89593
GO:1904442	only_in_taxon	NCBITaxon_89593
GO:1904443	only_in_taxon	NCBITaxon_89593
GO:1904444	only_in_taxon	NCBITaxon_6072
GO:1904445	only_in_taxon	NCBITaxon_6072
GO:1904446	only_in_taxon	NCBITaxon_6072
GO:1904456	only_in_taxon	NCBITaxon_33208
GO:1904457	only_in_taxon	NCBITaxon_33208
GO:1904470	never_in_taxon	NCBITaxon_2
GO:1904470	never_in_taxon	NCBITaxon_2157
GO:1904470	never_in_taxon	NCBITaxon_4896
GO:1904470	never_in_taxon	NCBITaxon_4932
GO:1904471	never_in_taxon	NCBITaxon_2
GO:1904471	never_in_taxon	NCBITaxon_2157
GO:1904471	never_in_taxon	NCBITaxon_4896
GO:1904471	never_in_taxon	NCBITaxon_4932
GO:1904472	never_in_taxon	NCBITaxon_2
GO:1904472	never_in_taxon	NCBITaxon_2157
GO:1904472	never_in_taxon	NCBITaxon_4896
GO:1904472	never_in_taxon	NCBITaxon_4932
GO:1904478	never_in_taxon	NCBITaxon_2
GO:1904478	never_in_taxon	NCBITaxon_2157
GO:1904478	never_in_taxon	NCBITaxon_4896
GO:1904478	never_in_taxon	NCBITaxon_4932
GO:1904479	never_in_taxon	NCBITaxon_2
GO:1904479	never_in_taxon	NCBITaxon_2157
GO:1904479	never_in_taxon	NCBITaxon_4896
GO:1904479	never_in_taxon	NCBITaxon_4932
GO:1904480	never_in_taxon	NCBITaxon_2
GO:1904480	never_in_taxon	NCBITaxon_2157
GO:1904480	never_in_taxon	NCBITaxon_4896
GO:1904480	never_in_taxon	NCBITaxon_4932
GO:1904484	only_in_taxon	NCBITaxon_7742
GO:1904491	only_in_taxon	NCBITaxon_2759
GO:1904491	never_in_taxon	NCBITaxon_3176
GO:1904491	never_in_taxon	NCBITaxon_3378
GO:1904491	never_in_taxon	NCBITaxon_3398
GO:1904491	never_in_taxon	NCBITaxon_4890
GO:1904491	never_in_taxon	NCBITaxon_5782
GO:1904494	only_in_taxon	NCBITaxon_33208
GO:1904495	only_in_taxon	NCBITaxon_33208
GO:1904496	only_in_taxon	NCBITaxon_33208
GO:1904498	only_in_taxon	NCBITaxon_2759
GO:1904502	only_in_taxon	NCBITaxon_2759
GO:1904503	only_in_taxon	NCBITaxon_2759
GO:1904504	only_in_taxon	NCBITaxon_2759
GO:1904511	only_in_taxon	NCBITaxon_131567
GO:1904512	only_in_taxon	NCBITaxon_2759
GO:1904513	only_in_taxon	NCBITaxon_2759
GO:1904514	only_in_taxon	NCBITaxon_2759
GO:1904516	only_in_taxon	NCBITaxon_33154
GO:1904516	never_in_taxon	NCBITaxon_4896
GO:1904520	only_in_taxon	NCBITaxon_33154
GO:1904520	never_in_taxon	NCBITaxon_4896
GO:1904521	only_in_taxon	NCBITaxon_33154
GO:1904521	never_in_taxon	NCBITaxon_4896
GO:1904522	only_in_taxon	NCBITaxon_33154
GO:1904522	never_in_taxon	NCBITaxon_4896
GO:1904536	only_in_taxon	NCBITaxon_2759
GO:1904537	only_in_taxon	NCBITaxon_2759
GO:1904541	only_in_taxon	NCBITaxon_4751
GO:1904542	only_in_taxon	NCBITaxon_131567
GO:1904543	only_in_taxon	NCBITaxon_131567
GO:1904544	only_in_taxon	NCBITaxon_131567
GO:1904552	never_in_taxon	NCBITaxon_451864
GO:1904553	never_in_taxon	NCBITaxon_451864
GO:1904554	never_in_taxon	NCBITaxon_451864
GO:1904564	only_in_taxon	NCBITaxon_131567
GO:1904569	only_in_taxon	NCBITaxon_131567
GO:1904569	never_in_taxon	NCBITaxon_3193
GO:1904569	never_in_taxon	NCBITaxon_451864
GO:1904570	only_in_taxon	NCBITaxon_131567
GO:1904570	never_in_taxon	NCBITaxon_3193
GO:1904570	never_in_taxon	NCBITaxon_451864
GO:1904571	only_in_taxon	NCBITaxon_131567
GO:1904571	never_in_taxon	NCBITaxon_3193
GO:1904571	never_in_taxon	NCBITaxon_451864
GO:1904596	only_in_taxon	NCBITaxon_7742
GO:1904597	only_in_taxon	NCBITaxon_7742
GO:1904598	only_in_taxon	NCBITaxon_7742
GO:1904600	only_in_taxon	NCBITaxon_Union_0000022
GO:1904602	only_in_taxon	NCBITaxon_33208
GO:1904606	only_in_taxon	NCBITaxon_33154
GO:1904606	never_in_taxon	NCBITaxon_4896
GO:1904624	only_in_taxon	NCBITaxon_33208
GO:1904625	only_in_taxon	NCBITaxon_33208
GO:1904626	only_in_taxon	NCBITaxon_33208
GO:1904633	only_in_taxon	NCBITaxon_33154
GO:1904633	never_in_taxon	NCBITaxon_4751
GO:1904634	only_in_taxon	NCBITaxon_33154
GO:1904634	never_in_taxon	NCBITaxon_4751
GO:1904635	only_in_taxon	NCBITaxon_33154
GO:1904635	never_in_taxon	NCBITaxon_4751
GO:1904649	only_in_taxon	NCBITaxon_33154
GO:1904649	never_in_taxon	NCBITaxon_4896
GO:1904650	only_in_taxon	NCBITaxon_33154
GO:1904650	never_in_taxon	NCBITaxon_4896
GO:1904651	only_in_taxon	NCBITaxon_33154
GO:1904651	never_in_taxon	NCBITaxon_4896
GO:1904652	never_in_taxon	NCBITaxon_33208
GO:1904652	never_in_taxon	NCBITaxon_554915
GO:1904653	only_in_taxon	NCBITaxon_40674
GO:1904654	only_in_taxon	NCBITaxon_40674
GO:1904655	only_in_taxon	NCBITaxon_40674
GO:1904656	only_in_taxon	NCBITaxon_33208
GO:1904657	only_in_taxon	NCBITaxon_33208
GO:1904658	only_in_taxon	NCBITaxon_33208
GO:1904660	only_in_taxon	NCBITaxon_33208
GO:1904661	only_in_taxon	NCBITaxon_33208
GO:1904662	only_in_taxon	NCBITaxon_33208
GO:1904671	only_in_taxon	NCBITaxon_131567
GO:1904671	never_in_taxon	NCBITaxon_2
GO:1904671	never_in_taxon	NCBITaxon_2157
GO:1904671	never_in_taxon	NCBITaxon_4896
GO:1904671	never_in_taxon	NCBITaxon_4932
GO:1904672	never_in_taxon	NCBITaxon_2
GO:1904672	never_in_taxon	NCBITaxon_2157
GO:1904672	never_in_taxon	NCBITaxon_4751
GO:1904673	never_in_taxon	NCBITaxon_2
GO:1904673	never_in_taxon	NCBITaxon_2157
GO:1904673	never_in_taxon	NCBITaxon_4751
GO:1904674	never_in_taxon	NCBITaxon_2
GO:1904674	never_in_taxon	NCBITaxon_2157
GO:1904674	never_in_taxon	NCBITaxon_4751
GO:1904675	never_in_taxon	NCBITaxon_2
GO:1904675	never_in_taxon	NCBITaxon_2157
GO:1904675	never_in_taxon	NCBITaxon_4751
GO:1904676	never_in_taxon	NCBITaxon_2
GO:1904676	never_in_taxon	NCBITaxon_2157
GO:1904676	never_in_taxon	NCBITaxon_4751
GO:1904677	never_in_taxon	NCBITaxon_2
GO:1904677	never_in_taxon	NCBITaxon_2157
GO:1904677	never_in_taxon	NCBITaxon_4751
GO:1904686	only_in_taxon	NCBITaxon_2759
GO:1904687	only_in_taxon	NCBITaxon_2759
GO:1904688	only_in_taxon	NCBITaxon_131567
GO:1904689	only_in_taxon	NCBITaxon_131567
GO:1904690	only_in_taxon	NCBITaxon_131567
GO:1904691	never_in_taxon	NCBITaxon_4751
GO:1904692	never_in_taxon	NCBITaxon_4751
GO:1904693	only_in_taxon	NCBITaxon_89593
GO:1904694	never_in_taxon	NCBITaxon_2
GO:1904694	never_in_taxon	NCBITaxon_2157
GO:1904694	never_in_taxon	NCBITaxon_4896
GO:1904694	never_in_taxon	NCBITaxon_4932
GO:1904695	never_in_taxon	NCBITaxon_2
GO:1904695	never_in_taxon	NCBITaxon_2157
GO:1904695	never_in_taxon	NCBITaxon_4896
GO:1904695	never_in_taxon	NCBITaxon_4932
GO:1904697	never_in_taxon	NCBITaxon_4751
GO:1904698	never_in_taxon	NCBITaxon_4751
GO:1904699	never_in_taxon	NCBITaxon_4751
GO:1904700	only_in_taxon	NCBITaxon_33154
GO:1904700	never_in_taxon	NCBITaxon_4751
GO:1904705	never_in_taxon	NCBITaxon_4751
GO:1904706	never_in_taxon	NCBITaxon_4751
GO:1904707	never_in_taxon	NCBITaxon_4751
GO:1904708	only_in_taxon	NCBITaxon_33154
GO:1904708	never_in_taxon	NCBITaxon_4751
GO:1904709	only_in_taxon	NCBITaxon_33154
GO:1904709	never_in_taxon	NCBITaxon_4751
GO:1904710	only_in_taxon	NCBITaxon_33154
GO:1904710	never_in_taxon	NCBITaxon_4751
GO:1904714	only_in_taxon	NCBITaxon_2759
GO:1904715	only_in_taxon	NCBITaxon_2759
GO:1904716	only_in_taxon	NCBITaxon_2759
GO:1904718	only_in_taxon	NCBITaxon_6072
GO:1904724	only_in_taxon	NCBITaxon_131567
GO:1904724	never_in_taxon	NCBITaxon_4890
GO:1904726	only_in_taxon	NCBITaxon_33208
GO:1904727	only_in_taxon	NCBITaxon_33208
GO:1904728	only_in_taxon	NCBITaxon_33208
GO:1904729	never_in_taxon	NCBITaxon_2
GO:1904729	never_in_taxon	NCBITaxon_2157
GO:1904729	never_in_taxon	NCBITaxon_4896
GO:1904729	never_in_taxon	NCBITaxon_4932
GO:1904730	never_in_taxon	NCBITaxon_2
GO:1904730	never_in_taxon	NCBITaxon_2157
GO:1904730	never_in_taxon	NCBITaxon_4896
GO:1904730	never_in_taxon	NCBITaxon_4932
GO:1904731	never_in_taxon	NCBITaxon_2
GO:1904731	never_in_taxon	NCBITaxon_2157
GO:1904731	never_in_taxon	NCBITaxon_4896
GO:1904731	never_in_taxon	NCBITaxon_4932
GO:1904738	never_in_taxon	NCBITaxon_4890
GO:1904745	only_in_taxon	NCBITaxon_131567
GO:1904746	only_in_taxon	NCBITaxon_33154
GO:1904746	never_in_taxon	NCBITaxon_4896
GO:1904747	only_in_taxon	NCBITaxon_33154
GO:1904747	never_in_taxon	NCBITaxon_4896
GO:1904748	only_in_taxon	NCBITaxon_33154
GO:1904748	never_in_taxon	NCBITaxon_4896
GO:1904752	never_in_taxon	NCBITaxon_451864
GO:1904753	never_in_taxon	NCBITaxon_451864
GO:1904754	never_in_taxon	NCBITaxon_451864
GO:1904755	only_in_taxon	NCBITaxon_131567
GO:1904756	only_in_taxon	NCBITaxon_131567
GO:1904757	only_in_taxon	NCBITaxon_131567
GO:1904760	only_in_taxon	NCBITaxon_6072
GO:1904761	only_in_taxon	NCBITaxon_6072
GO:1904762	only_in_taxon	NCBITaxon_6072
GO:1904763	only_in_taxon	NCBITaxon_2759
GO:1904763	never_in_taxon	NCBITaxon_4751
GO:1904770	only_in_taxon	NCBITaxon_7742
GO:1904782	only_in_taxon	NCBITaxon_33208
GO:1904784	only_in_taxon	NCBITaxon_7742
GO:1904785	only_in_taxon	NCBITaxon_131567
GO:1904786	only_in_taxon	NCBITaxon_131567
GO:1904787	only_in_taxon	NCBITaxon_131567
GO:1904790	only_in_taxon	NCBITaxon_2759
GO:1904791	only_in_taxon	NCBITaxon_2759
GO:1904792	only_in_taxon	NCBITaxon_2759
GO:1904799	only_in_taxon	NCBITaxon_6072
GO:1904800	only_in_taxon	NCBITaxon_6072
GO:1904801	only_in_taxon	NCBITaxon_6072
GO:1904802	only_in_taxon	NCBITaxon_2759
GO:1904803	only_in_taxon	NCBITaxon_131567
GO:1904809	only_in_taxon	NCBITaxon_2759
GO:1904810	only_in_taxon	NCBITaxon_2759
GO:1904811	only_in_taxon	NCBITaxon_2759
GO:1904813	only_in_taxon	NCBITaxon_7742
GO:1904817	only_in_taxon	NCBITaxon_6072
GO:1904818	only_in_taxon	NCBITaxon_7742
GO:1904819	only_in_taxon	NCBITaxon_7742
GO:1904820	only_in_taxon	NCBITaxon_7742
GO:1904821	never_in_taxon	NCBITaxon_28009
GO:1904821	never_in_taxon	NCBITaxon_33208
GO:1904821	never_in_taxon	NCBITaxon_4751
GO:1904821	never_in_taxon	NCBITaxon_554915
GO:1904824	only_in_taxon	NCBITaxon_2759
GO:1904829	only_in_taxon	NCBITaxon_7742
GO:1904830	only_in_taxon	NCBITaxon_7742
GO:1904831	only_in_taxon	NCBITaxon_7742
GO:1904835	only_in_taxon	NCBITaxon_89593
GO:1904836	only_in_taxon	NCBITaxon_89593
GO:1904837	only_in_taxon	NCBITaxon_2759
GO:1904838	only_in_taxon	NCBITaxon_131567
GO:1904838	never_in_taxon	NCBITaxon_2
GO:1904838	never_in_taxon	NCBITaxon_2157
GO:1904838	never_in_taxon	NCBITaxon_4751
GO:1904839	only_in_taxon	NCBITaxon_131567
GO:1904839	never_in_taxon	NCBITaxon_2
GO:1904839	never_in_taxon	NCBITaxon_2157
GO:1904839	never_in_taxon	NCBITaxon_4751
GO:1904840	only_in_taxon	NCBITaxon_131567
GO:1904840	never_in_taxon	NCBITaxon_2
GO:1904840	never_in_taxon	NCBITaxon_2157
GO:1904840	never_in_taxon	NCBITaxon_4751
GO:1904847	never_in_taxon	NCBITaxon_2
GO:1904847	never_in_taxon	NCBITaxon_2157
GO:1904847	never_in_taxon	NCBITaxon_4751
GO:1904848	never_in_taxon	NCBITaxon_2
GO:1904848	never_in_taxon	NCBITaxon_2157
GO:1904848	never_in_taxon	NCBITaxon_4751
GO:1904849	never_in_taxon	NCBITaxon_2
GO:1904849	never_in_taxon	NCBITaxon_2157
GO:1904849	never_in_taxon	NCBITaxon_4751
GO:1904856	only_in_taxon	NCBITaxon_131567
GO:1904856	never_in_taxon	NCBITaxon_4751
GO:1904857	never_in_taxon	NCBITaxon_2
GO:1904857	never_in_taxon	NCBITaxon_2157
GO:1904857	never_in_taxon	NCBITaxon_4751
GO:1904858	never_in_taxon	NCBITaxon_2
GO:1904858	never_in_taxon	NCBITaxon_2157
GO:1904858	never_in_taxon	NCBITaxon_4751
GO:1904859	never_in_taxon	NCBITaxon_2
GO:1904859	never_in_taxon	NCBITaxon_2157
GO:1904859	never_in_taxon	NCBITaxon_4751
GO:1904860	only_in_taxon	NCBITaxon_2759
GO:1904861	only_in_taxon	NCBITaxon_6072
GO:1904862	only_in_taxon	NCBITaxon_6072
GO:1904863	only_in_taxon	NCBITaxon_2759
GO:1904864	only_in_taxon	NCBITaxon_2759
GO:1904865	only_in_taxon	NCBITaxon_2759
GO:1904866	only_in_taxon	NCBITaxon_7742
GO:1904868	only_in_taxon	NCBITaxon_2759
GO:1904882	only_in_taxon	NCBITaxon_2759
GO:1904883	only_in_taxon	NCBITaxon_2759
GO:1904884	only_in_taxon	NCBITaxon_2759
GO:1904888	only_in_taxon	NCBITaxon_89593
GO:1904889	only_in_taxon	NCBITaxon_6072
GO:1904890	only_in_taxon	NCBITaxon_6072
GO:1904891	only_in_taxon	NCBITaxon_6072
GO:1904895	only_in_taxon	NCBITaxon_2759
GO:1904897	never_in_taxon	NCBITaxon_4751
GO:1904898	never_in_taxon	NCBITaxon_4751
GO:1904899	never_in_taxon	NCBITaxon_4751
GO:1904902	only_in_taxon	NCBITaxon_2759
GO:1904916	only_in_taxon	NCBITaxon_131567
GO:1904916	never_in_taxon	NCBITaxon_4751
GO:1904917	only_in_taxon	NCBITaxon_131567
GO:1904917	never_in_taxon	NCBITaxon_4751
GO:1904918	only_in_taxon	NCBITaxon_131567
GO:1904918	never_in_taxon	NCBITaxon_4751
GO:1904919	only_in_taxon	NCBITaxon_131567
GO:1904919	never_in_taxon	NCBITaxon_4751
GO:1904930	only_in_taxon	NCBITaxon_131567
GO:1904932	only_in_taxon	NCBITaxon_33213
GO:1904933	only_in_taxon	NCBITaxon_89593
GO:1904934	only_in_taxon	NCBITaxon_89593
GO:1904935	only_in_taxon	NCBITaxon_89593
GO:1904936	only_in_taxon	NCBITaxon_6072
GO:1904937	only_in_taxon	NCBITaxon_6072
GO:1904942	only_in_taxon	NCBITaxon_7742
GO:1904943	only_in_taxon	NCBITaxon_7742
GO:1904944	only_in_taxon	NCBITaxon_7742
GO:1904948	only_in_taxon	NCBITaxon_89593
GO:1904956	only_in_taxon	NCBITaxon_89593
GO:1904957	only_in_taxon	NCBITaxon_89593
GO:1904958	only_in_taxon	NCBITaxon_89593
GO:1904961	only_in_taxon	NCBITaxon_33090
GO:1904962	only_in_taxon	NCBITaxon_131567
GO:1904967	only_in_taxon	NCBITaxon_2759
GO:1904968	only_in_taxon	NCBITaxon_2759
GO:1904969	never_in_taxon	NCBITaxon_4890
GO:1904970	only_in_taxon	NCBITaxon_33208
GO:1904971	never_in_taxon	NCBITaxon_4896
GO:1904972	never_in_taxon	NCBITaxon_4896
GO:1904973	never_in_taxon	NCBITaxon_4896
GO:1904977	only_in_taxon	NCBITaxon_7742
GO:1904983	only_in_taxon	NCBITaxon_131567
GO:1904987	only_in_taxon	NCBITaxon_33208
GO:1904988	only_in_taxon	NCBITaxon_33208
GO:1904989	only_in_taxon	NCBITaxon_33208
GO:1904990	only_in_taxon	NCBITaxon_33208
GO:1904991	only_in_taxon	NCBITaxon_33208
GO:1904992	only_in_taxon	NCBITaxon_33208
GO:1904994	only_in_taxon	NCBITaxon_7742
GO:1904995	only_in_taxon	NCBITaxon_7742
GO:1904996	only_in_taxon	NCBITaxon_7742
GO:1904997	only_in_taxon	NCBITaxon_7742
GO:1904998	only_in_taxon	NCBITaxon_7742
GO:1904999	only_in_taxon	NCBITaxon_7742
GO:1905000	only_in_taxon	NCBITaxon_33208
GO:1905001	only_in_taxon	NCBITaxon_33208
GO:1905002	only_in_taxon	NCBITaxon_33208
GO:1905005	only_in_taxon	NCBITaxon_7742
GO:1905006	only_in_taxon	NCBITaxon_7742
GO:1905007	only_in_taxon	NCBITaxon_7742
GO:1905012	only_in_taxon	NCBITaxon_2759
GO:1905013	only_in_taxon	NCBITaxon_2759
GO:1905014	only_in_taxon	NCBITaxon_2759
GO:1905024	only_in_taxon	NCBITaxon_33208
GO:1905025	only_in_taxon	NCBITaxon_33208
GO:1905026	only_in_taxon	NCBITaxon_33208
GO:1905027	never_in_taxon	NCBITaxon_2
GO:1905027	never_in_taxon	NCBITaxon_2157
GO:1905027	never_in_taxon	NCBITaxon_4895
GO:1905027	never_in_taxon	NCBITaxon_4932
GO:1905028	never_in_taxon	NCBITaxon_2
GO:1905028	never_in_taxon	NCBITaxon_2157
GO:1905028	never_in_taxon	NCBITaxon_4895
GO:1905028	never_in_taxon	NCBITaxon_4932
GO:1905029	never_in_taxon	NCBITaxon_2
GO:1905029	never_in_taxon	NCBITaxon_2157
GO:1905029	never_in_taxon	NCBITaxon_4895
GO:1905029	never_in_taxon	NCBITaxon_4932
GO:1905031	only_in_taxon	NCBITaxon_33208
GO:1905032	only_in_taxon	NCBITaxon_33208
GO:1905033	only_in_taxon	NCBITaxon_33208
GO:1905034	never_in_taxon	NCBITaxon_2
GO:1905034	never_in_taxon	NCBITaxon_2157
GO:1905034	never_in_taxon	NCBITaxon_4751
GO:1905035	never_in_taxon	NCBITaxon_2
GO:1905035	never_in_taxon	NCBITaxon_2157
GO:1905035	never_in_taxon	NCBITaxon_4751
GO:1905036	never_in_taxon	NCBITaxon_2
GO:1905036	never_in_taxon	NCBITaxon_2157
GO:1905036	never_in_taxon	NCBITaxon_4751
GO:1905037	only_in_taxon	NCBITaxon_2759
GO:1905040	only_in_taxon	NCBITaxon_89593
GO:1905041	only_in_taxon	NCBITaxon_33208
GO:1905042	only_in_taxon	NCBITaxon_33208
GO:1905043	only_in_taxon	NCBITaxon_33208
GO:1905044	only_in_taxon	NCBITaxon_6072
GO:1905045	only_in_taxon	NCBITaxon_6072
GO:1905046	only_in_taxon	NCBITaxon_6072
GO:1905047	only_in_taxon	NCBITaxon_4751
GO:1905054	only_in_taxon	NCBITaxon_131567
GO:1905055	only_in_taxon	NCBITaxon_131567
GO:1905056	only_in_taxon	NCBITaxon_131567
GO:1905057	only_in_taxon	NCBITaxon_131567
GO:1905058	only_in_taxon	NCBITaxon_131567
GO:1905059	only_in_taxon	NCBITaxon_131567
GO:1905060	only_in_taxon	NCBITaxon_131567
GO:1905061	only_in_taxon	NCBITaxon_7742
GO:1905062	only_in_taxon	NCBITaxon_7742
GO:1905063	only_in_taxon	NCBITaxon_7742
GO:1905064	only_in_taxon	NCBITaxon_7742
GO:1905065	only_in_taxon	NCBITaxon_7742
GO:1905069	only_in_taxon	NCBITaxon_32524
GO:1905070	never_in_taxon	NCBITaxon_4890
GO:1905072	only_in_taxon	NCBITaxon_7742
GO:1905079	only_in_taxon	NCBITaxon_7742
GO:1905080	only_in_taxon	NCBITaxon_7742
GO:1905081	only_in_taxon	NCBITaxon_7742
GO:1905082	only_in_taxon	NCBITaxon_2759
GO:1905083	only_in_taxon	NCBITaxon_2759
GO:1905084	only_in_taxon	NCBITaxon_2759
GO:1905088	only_in_taxon	NCBITaxon_2759
GO:1905088	never_in_taxon	NCBITaxon_4896
GO:1905089	only_in_taxon	NCBITaxon_2759
GO:1905090	only_in_taxon	NCBITaxon_2759
GO:1905091	only_in_taxon	NCBITaxon_2759
GO:1905100	only_in_taxon	NCBITaxon_33154
GO:1905100	never_in_taxon	NCBITaxon_4890
GO:1905101	only_in_taxon	NCBITaxon_33154
GO:1905101	never_in_taxon	NCBITaxon_4890
GO:1905102	only_in_taxon	NCBITaxon_33154
GO:1905102	never_in_taxon	NCBITaxon_4890
GO:1905109	never_in_taxon	NCBITaxon_2
GO:1905109	never_in_taxon	NCBITaxon_2157
GO:1905109	never_in_taxon	NCBITaxon_4896
GO:1905109	never_in_taxon	NCBITaxon_4932
GO:1905110	never_in_taxon	NCBITaxon_2
GO:1905110	never_in_taxon	NCBITaxon_2157
GO:1905110	never_in_taxon	NCBITaxon_4896
GO:1905110	never_in_taxon	NCBITaxon_4932
GO:1905111	never_in_taxon	NCBITaxon_2
GO:1905111	never_in_taxon	NCBITaxon_2157
GO:1905111	never_in_taxon	NCBITaxon_4896
GO:1905111	never_in_taxon	NCBITaxon_4932
GO:1905115	only_in_taxon	NCBITaxon_2759
GO:1905116	only_in_taxon	NCBITaxon_2759
GO:1905126	only_in_taxon	NCBITaxon_33208
GO:1905127	only_in_taxon	NCBITaxon_33208
GO:1905128	only_in_taxon	NCBITaxon_33208
GO:1905129	only_in_taxon	NCBITaxon_33208
GO:1905132	only_in_taxon	NCBITaxon_2759
GO:1905133	only_in_taxon	NCBITaxon_2759
GO:1905134	only_in_taxon	NCBITaxon_2759
GO:1905137	never_in_taxon	NCBITaxon_4896
GO:1905138	never_in_taxon	NCBITaxon_4896
GO:1905139	only_in_taxon	NCBITaxon_7742
GO:1905140	only_in_taxon	NCBITaxon_7742
GO:1905141	only_in_taxon	NCBITaxon_7742
GO:1905142	only_in_taxon	NCBITaxon_7742
GO:1905143	only_in_taxon	NCBITaxon_2759
GO:1905147	never_in_taxon	NCBITaxon_2
GO:1905147	never_in_taxon	NCBITaxon_2157
GO:1905147	never_in_taxon	NCBITaxon_4896
GO:1905147	never_in_taxon	NCBITaxon_4932
GO:1905148	never_in_taxon	NCBITaxon_2
GO:1905148	never_in_taxon	NCBITaxon_2157
GO:1905148	never_in_taxon	NCBITaxon_4896
GO:1905148	never_in_taxon	NCBITaxon_4932
GO:1905149	never_in_taxon	NCBITaxon_2
GO:1905149	never_in_taxon	NCBITaxon_2157
GO:1905149	never_in_taxon	NCBITaxon_4896
GO:1905149	never_in_taxon	NCBITaxon_4932
GO:1905156	never_in_taxon	NCBITaxon_33208
GO:1905156	never_in_taxon	NCBITaxon_4895
GO:1905157	never_in_taxon	NCBITaxon_33208
GO:1905157	never_in_taxon	NCBITaxon_4895
GO:1905162	only_in_taxon	NCBITaxon_131567
GO:1905162	never_in_taxon	NCBITaxon_4751
GO:1905163	only_in_taxon	NCBITaxon_131567
GO:1905163	never_in_taxon	NCBITaxon_4751
GO:1905164	only_in_taxon	NCBITaxon_131567
GO:1905164	never_in_taxon	NCBITaxon_4751
GO:1905173	only_in_taxon	NCBITaxon_2759
GO:1905174	only_in_taxon	NCBITaxon_33208
GO:1905175	only_in_taxon	NCBITaxon_33208
GO:1905176	only_in_taxon	NCBITaxon_33208
GO:1905177	only_in_taxon	NCBITaxon_33090
GO:1905178	only_in_taxon	NCBITaxon_131567
GO:1905178	never_in_taxon	NCBITaxon_4751
GO:1905179	only_in_taxon	NCBITaxon_131567
GO:1905179	never_in_taxon	NCBITaxon_4751
GO:1905180	only_in_taxon	NCBITaxon_131567
GO:1905180	never_in_taxon	NCBITaxon_4751
GO:1905186	only_in_taxon	NCBITaxon_2759
GO:1905187	only_in_taxon	NCBITaxon_2759
GO:1905188	only_in_taxon	NCBITaxon_2759
GO:1905189	only_in_taxon	NCBITaxon_2759
GO:1905190	only_in_taxon	NCBITaxon_2759
GO:1905191	only_in_taxon	NCBITaxon_2759
GO:1905192	never_in_taxon	NCBITaxon_28009
GO:1905192	never_in_taxon	NCBITaxon_33208
GO:1905192	never_in_taxon	NCBITaxon_4751
GO:1905192	never_in_taxon	NCBITaxon_554915
GO:1905193	never_in_taxon	NCBITaxon_28009
GO:1905193	never_in_taxon	NCBITaxon_33208
GO:1905193	never_in_taxon	NCBITaxon_4751
GO:1905193	never_in_taxon	NCBITaxon_554915
GO:1905194	never_in_taxon	NCBITaxon_28009
GO:1905194	never_in_taxon	NCBITaxon_33208
GO:1905194	never_in_taxon	NCBITaxon_4751
